1c5c22c2-ac18-498f-abc2-9349a1aa4105,40189,home_team,28470,GET_IN_THE_COURT,4,4:50,54,53,657
177af9c9-5a7d-4f79-91f1-5402c14c5d85,40189,home_team,58167,GET_IN_THE_COURT,4,4:50,54,53,657
f0b1f153-3330-4dc3-b3e0-bd1589a31cea,40189,home_team,58164,GET_OUT_THE_COURT,4,4:50,54,53,657
5cdaffba-2752-4550-9547-3f0ea7c48cf3,40189,home_team,58166,GET_OUT_THE_COURT,4,4:50,54,53,657
395695c2-9350-4918-8f93-21ac5545a4d0,40189,home_team,58164,FREE_THROW_MADE,4,5:07,54,53,657
becc6e04-8c28-4a99-bc28-8bbfb171ee80,40189,home_team,58164,FREE_THROW_MADE,4,5:07,53,53,657
8b27c2f7-570a-46ae-9beb-071296be91fe,40189,away_team,28420,ASSIST,4,5:29,52,53,661
29728564-0e58-4065-8c10-570f8a8060a3,40189,away_team,58135,THREE_POINT_MADE,4,5:29,52,53,661
a6caaa4e-616b-4c71-8460-5d49dc0d1f28,40189,home_team,58164,PERSONAL_FOUL_RECEIVED,4,5:07,52,53,657
26a72b97-d3b7-4344-b86b-9521cf0a6fef,40189,away_team,58135,THREE_POINT_MADE,4,5:53,52,50,661
5b3c7fd3-fdee-452f-b200-2e1e1f56a689,40189,home_team,58166,TWO_POINT_MISSED,4,5:36,52,50,657
d7e226f2-b224-4e55-b0da-fa6ae7ab9f88,40189,away_team,58135,PERSONAL_FOUL_RECEIVED,4,6:11,52,47,661
e3b4607a-9a17-48f3-b5e1-e0ed32a0a0cf,40189,away_team,58130,FREE_THROW_MADE,4,6:27,52,47,661
eca5f33d-ece8-4607-9626-b46457618f98,40189,home_team,58166,TURNOVER,4,6:11,52,47,657
0ad2fa9f-1d0c-43dd-a9e8-87b707d1054c,40189,home_team,58166,FREE_THROW_MISSED,4,6:11,52,47,657
f8455dc2-8fa9-4f12-a9ec-d7451192b74d,40189,away_team,58130,FREE_THROW_MADE,4,6:27,52,46,661
7aa8c876-d332-4883-bf07-bf1b5e25b364,40189,away_team,58130,PERSONAL_FOUL_RECEIVED,4,6:27,52,45,661
bc524d57-c859-40d9-8615-def778549392,40189,away_team,58130,OFFENSIVE_REBOUND,4,6:27,52,45,661
24ca73f6-666f-49a5-a744-54767e31e603,40189,away_team,28422,TWO_POINT_MISSED,4,6:30,52,45,661
cd4880e2-f647-4da4-b68f-7b87ad23ff93,40189,away_team,58135,ASSIST,4,7:04,52,45,661
c90ae350-0cdd-449a-b07a-f2a81d0466ff,40189,away_team,28420,THREE_POINT_MADE,4,7:04,52,45,661
f60382e1-5899-406d-8bca-05f94e97d376,40189,home_team,58166,GET_IN_THE_COURT,4,6:27,52,45,657
b74e6e6d-5179-43e3-a196-713d27ece3fe,40189,home_team,58168,GET_OUT_THE_COURT,4,6:27,52,45,657
0edfa617-c9c9-40d1-8a83-894b82e850b6,40189,home_team,58168,PERSONAL_FOUL,4,6:27,52,45,657
36ea6f0f-20ac-4c2b-a046-d28eda7eefdb,40189,home_team,58163,THREE_POINT_MISSED,4,6:39,52,45,657
f29ee0d2-7608-403f-a822-c4c16cd2c259,40189,home_team,58164,OFFENSIVE_REBOUND,4,6:41,52,45,657
17cfa32f-9f86-429b-9159-d3ceb7623b53,40189,away_team,28422,GET_IN_THE_COURT,4,7:16,52,42,661
9f00b606-b3ef-4b71-9f64-1d7e71cc3fe1,40189,away_team,58129,GET_OUT_THE_COURT,4,7:16,52,42,661
7c59715b-bd9e-4f70-a9ea-f568e03ecc27,40189,away_team,58130,PERSONAL_FOUL_RECEIVED,4,7:16,52,42,661
2da2e10f-3e3f-427e-8fd2-ca00ab2474b4,40189,away_team,58130,STEAL,4,7:21,52,42,661
db8a042f-5777-4a4a-9638-df6b9063ceb5,40189,away_team,28420,TWO_POINT_MADE,4,7:47,52,42,661
71eb6c9a-071b-4358-9d3b-1ca74b1c8af9,40189,home_team,58163,GET_IN_THE_COURT,4,7:16,52,42,657
21f55fc0-07c9-4502-ada1-fe5e47e7ee72,40189,home_team,58167,GET_OUT_THE_COURT,4,7:16,52,42,657
cee15eef-5e87-4fcc-aea3-e7af6e51de30,40189,home_team,58167,PERSONAL_FOUL,4,7:16,52,42,657
bbee10d9-2a43-4f1b-80de-31c0403e4fa8,40189,home_team,58164,TURNOVER,4,7:21,52,42,657
d0dc2c32-72c3-4f2a-87ea-b27a8af8e021,40189,away_team,58129,OFFENSIVE_REBOUND,4,7:58,52,40,661
47d93178-8c1b-4d52-b4e6-e1875fc39899,40189,away_team,58130,THREE_POINT_MISSED,4,8:05,52,40,661
32525c25-d311-44ce-a674-668bfd9caddb,40189,home_team,58168,ASSIST,4,8:21,52,40,657
20abceb5-e4c5-480f-b0b6-d49e65781818,40189,home_team,58164,TWO_POINT_MADE,4,8:21,52,40,657
24d959d4-7a5d-412d-8ee5-5a3cc920f8c0,40189,away_team,28420,PERSONAL_FOUL,4,8:28,50,40,661
c94350b7-e988-400d-a45e-2331cce80cee,40189,away_team,58129,GET_IN_THE_COURT,4,8:51,50,40,661
3fc03c5a-fff3-406a-9fa7-809260cbd20b,40189,away_team,58130,GET_IN_THE_COURT,4,8:51,50,40,661
cbf45898-2389-4e5e-93e8-516bbac6e0d6,40189,away_team,28422,GET_OUT_THE_COURT,4,8:51,50,40,661
ec2f390d-5799-441f-851a-4713fe04c278,40189,away_team,58133,GET_OUT_THE_COURT,4,8:51,50,40,661
45438156-de9e-410d-ac8b-0140105633e7,40189,away_team,28422,TWO_POINT_MADE,4,8:51,50,40,661
ab1c7c41-b479-468b-baf2-09bd7c79adcb,40189,away_team,58135,DEFENSIVE_REBOUND,4,8:57,50,38,661
884ebab2-1a40-425a-8dfa-31abdca3e1b2,40189,away_team,58135,ASSIST,4,9:15,50,38,661
d062a9a2-dd7a-4497-a4eb-b6e825eac453,40189,away_team,28422,TWO_POINT_MADE,4,9:15,50,38,661
a42a4102-76d7-495c-8ef9-c70f168afa6f,40189,home_team,58168,THREE_POINT_MISSED,4,9:03,50,38,657
c24d62c0-4a7a-4f68-ac1f-69bdd3d098a9,40189,home_team,58164,TWO_POINT_MADE,4,9:32,50,36,657
a320b306-3232-4ce6-a05c-84058531383c,40189,away_team,58130,GET_OUT_THE_COURT,4,10:00,48,36,661
a788e91e-bb1b-42b3-bcc6-cebb8333244e,40189,away_team,58133,GET_IN_THE_COURT,4,10:00,48,36,661
37075119-4064-4691-9cf5-5c1c5b1dee55,40189,away_team,58135,THREE_POINT_MISSED,3,0:01,48,36,661
8bcd1f4e-4176-44aa-aea6-e5438c03202c,40189,home_team,58168,GET_IN_THE_COURT,4,10:00,48,36,657
3bf699c6-5b5d-44d7-9097-962cff862a5a,40189,home_team,58164,FREE_THROW_MADE,3,0:04,48,36,657
af7ee4c2-5b2a-478e-a3a7-23ff7a1ffe53,40189,away_team,28422,PERSONAL_FOUL,3,0:04,47,36,661
8a4e5fee-7b71-4d0f-84c6-13f144d7850e,40189,home_team,58168,GET_OUT_THE_COURT,3,0:04,47,36,657
adfa6065-933e-4608-92a2-bd113021f266,40189,home_team,58164,TWO_POINT_MADE,3,0:04,47,36,657
ec5bd604-8512-4ee0-ac78-9a9c29798566,40189,away_team,58135,THREE_POINT_MISSED,3,0:27,45,36,661
55b8f2c8-6df0-40aa-8c2f-a6c86d7cb6e9,40189,home_team,58167,GET_IN_THE_COURT,3,0:41,45,36,657
fd543066-56cf-4d9a-a087-9b0c22b60e38,40189,home_team,58169,GET_OUT_THE_COURT,3,0:41,45,36,657
0b9143bd-1874-4688-a643-c423c75a375d,40189,away_team,58130,GET_IN_THE_COURT,3,0:41,42,36,661
31da54f1-3d95-4ee4-afc5-0d1945206f0f,40189,away_team,58129,GET_OUT_THE_COURT,3,0:41,42,36,661
a8a6bec5-7989-4a51-95a4-91006bccb72a,40189,away_team,58132,GET_OUT_THE_COURT,3,0:41,42,36,661
914a2090-abb1-46f5-ac36-eb4efa902431,40189,away_team,58129,PERSONAL_FOUL,3,0:41,42,36,661
6cf0886b-d543-417b-82cf-43e2e25d6b88,40189,away_team,28422,TWO_POINT_MISSED,3,1:20,42,36,661
2ab66615-d7f7-4179-a1ea-73a926b4fc98,40189,away_team,28422,DEFENSIVE_REBOUND,3,1:25,42,36,661
e21f49d1-62e5-4f7e-8845-70db670fcdf3,40189,away_team,28422,FREE_THROW_MISSED,3,1:48,42,36,661
078ff744-71f8-4ce9-8227-d4b8276cb966,40189,away_team,58132,ASSIST,3,1:48,42,36,661
3681d3a7-6ed7-47d5-8286-5333e188fa59,40189,away_team,28422,FREE_THROW_MADE,3,1:48,42,36,661
0330fa34-3068-445d-8a27-5a9c42b8ca41,40189,home_team,58164,BLOCK,3,1:20,42,36,657
bb78abd4-89b7-412b-b843-6820d616cf50,40189,home_team,58168,THREE_POINT_MISSED,3,1:28,42,36,657
2dbe2716-54ed-4b02-b661-54c12fb6ee04,40189,home_team,58169,TWO_POINT_MISSED,3,1:38,42,36,657
b15ba0d0-1f40-4c6f-a263-66baa0e23a33,40189,away_team,28422,PERSONAL_FOUL_RECEIVED,3,1:48,42,35,661
b475d6cc-75f6-4c50-81db-a17d866e1bf9,40189,home_team,58164,GET_IN_THE_COURT,3,1:48,42,35,657
607851c8-7246-46c1-9fa7-a8cbb938ed48,40189,home_team,28470,GET_OUT_THE_COURT,3,1:48,42,35,657
b3e51a0e-e955-4eed-a92a-3d26d05ffe56,40189,home_team,28470,PERSONAL_FOUL,3,1:48,42,35,657
a151f79e-2362-4b6e-bfe6-5a4025266ec0,40189,home_team,58168,ASSIST,3,2:12,42,35,657
d6086f93-80f7-4829-8f2b-9b28d5de7fc3,40189,home_team,28470,TWO_POINT_MADE,3,2:12,42,35,657
710cf178-57f9-44a1-ac67-3d3a75eb2831,40189,away_team,28422,FREE_THROW_MISSED,3,2:38,40,35,661
a70523db-8b8f-4ab3-9ae9-e580a8406ff9,40189,away_team,28422,TWO_POINT_MADE,3,2:38,40,35,661
9afe1066-eaf4-4d1e-8347-e826a72b26f9,40189,home_team,58169,DEFENSIVE_REBOUND,3,2:38,40,35,657
c6d066ed-b12f-4316-bec4-f4c6ca0c095f,40189,home_team,58169,PERSONAL_FOUL,3,2:38,40,35,657
093b89c6-ebe1-4e17-adc3-8c23df73af91,40189,away_team,58135,DEFENSIVE_REBOUND,3,2:52,40,33,661
bc6d008f-67d1-4482-88a1-e40631c28564,40189,away_team,28422,TURNOVER,3,3:16,40,33,661
212bb2d5-57eb-4eb6-925b-9c4207d93fe9,40189,away_team,28422,FREE_THROW_MISSED,3,3:16,40,33,661
6f1d16c7-7ad6-454c-8c10-f66aa8a86bc2,40189,away_team,58135,GET_IN_THE_COURT,3,3:22,40,33,661
608a622a-3fd8-4b44-8079-45bc3e1271d2,40189,away_team,28420,GET_IN_THE_COURT,3,3:22,40,33,661
75f88638-056c-44d1-8e7a-b67f32838b4b,40189,away_team,58134,GET_OUT_THE_COURT,3,3:22,40,33,661
1bde51b3-89c9-47e4-afd6-cfda1e25b7d7,40189,away_team,58133,GET_OUT_THE_COURT,3,3:22,40,33,661
790c967d-eaed-4953-a3fd-ce68e598deb3,40189,away_team,28422,TWO_POINT_MISSED,3,3:22,40,33,661
1184b12c-9ed0-4400-9ede-71c1ce7eb9c5,40189,away_team,58129,DEFENSIVE_REBOUND,3,3:29,40,33,661
1e047229-ec26-4fc8-b27d-04240854c3c9,40189,away_team,28422,TWO_POINT_MADE,3,3:57,40,33,661
bece510b-b62b-4835-800d-09511effeea2,40189,home_team,28470,TWO_POINT_MISSED,3,2:55,40,33,657
ce3ea8d0-a618-4634-a992-9bde7f35ac09,40189,home_team,28470,GET_IN_THE_COURT,3,3:16,40,33,657
0983582d-9d3c-4f43-9e81-91bd0a84c591,40189,home_team,58164,GET_OUT_THE_COURT,3,3:16,40,33,657
4c78cee0-30dc-43be-8dd0-9e807933d525,40189,home_team,58168,PERSONAL_FOUL_RECEIVED,3,3:16,40,33,657
ebe6feb6-9ab2-4838-9088-4a3ce43795a4,40189,home_team,58169,GET_IN_THE_COURT,3,3:22,40,33,657
dd2f97b8-8fba-4501-a3a8-c29937b127bc,40189,home_team,58166,GET_OUT_THE_COURT,3,3:22,40,33,657
016ef52f-9b8f-46ce-bf47-2c753a6bf3b2,40189,home_team,58164,BLOCK,3,3:22,40,33,657
28fad2b4-64e8-493c-92f7-a138554decf9,40189,home_team,58164,FREE_THROW_MADE,3,4:10,40,31,657
2e5b0ab7-ae20-42e3-8463-f6ea36cd50d1,40189,away_team,28422,GET_IN_THE_COURT,3,4:10,39,31,661
838a8e46-f1bb-4af1-b2c1-50fd29d42175,40189,away_team,58130,GET_OUT_THE_COURT,3,4:10,39,31,661
aae0a7b5-0a84-470d-9b53-b027b0ba757f,40189,away_team,58130,PERSONAL_FOUL,3,4:10,39,31,661
1316c055-7aed-46bc-ad34-77ff258e09b5,40189,home_team,58168,GET_IN_THE_COURT,3,4:10,39,31,657
165f853c-1cfe-4cdb-aff0-4923b4ec3b80,40189,home_team,58163,GET_OUT_THE_COURT,3,4:10,39,31,657
73f0162d-e55b-4ac8-8afb-37e85dc073d6,40189,home_team,58166,ASSIST,3,4:10,39,31,657
c49e17f1-decc-4983-a9d3-dc65c4774acf,40189,home_team,58164,TWO_POINT_MADE,3,4:10,39,31,657
3012c8e8-c6c4-469c-bdfe-6b90d992fe01,40189,away_team,58133,TWO_POINT_MADE,3,4:40,37,31,661
c8f0d680-9390-405e-98f6-98096dc5302b,40189,away_team,58129,DEFENSIVE_REBOUND,3,4:46,37,29,661
41231533-94ff-48d5-ab44-850f2b6fe94b,40189,away_team,58134,TWO_POINT_MISSED,3,5:11,37,29,661
a9088d94-86d4-48a0-a77a-c84e85cdeb60,40189,away_team,58129,DEFENSIVE_REBOUND,3,5:20,37,29,661
38cbef08-e191-41ad-a1aa-0988c04b2933,40189,away_team,58133,PERSONAL_FOUL,3,5:37,37,29,661
01099154-73b2-4818-81a9-2be0952f2bc7,40189,away_team,58129,FREE_THROW_MISSED,3,5:46,37,29,661
9fd7fdeb-1d4f-4c0e-91c8-c330152d841b,40189,away_team,58133,ASSIST,3,5:46,37,29,661
a6a7b610-59c5-4584-bdcf-7a17d2b3dd94,40189,away_team,58129,FREE_THROW_MADE,3,5:46,37,29,661
569bd736-7679-4353-b3bb-d44b74086cec,40189,home_team,58163,DEFENSIVE_REBOUND,3,5:07,37,29,657
4d5c4549-27f2-4ef9-be6f-5f7536c6cd48,40189,home_team,58163,THREE_POINT_MISSED,3,5:23,37,29,657
2b0b6881-7328-438c-8d84-39861fd396ea,40189,away_team,58129,PERSONAL_FOUL_RECEIVED,3,5:46,37,28,661
b9321523-223f-4c1a-8b61-63bc842bbec8,40189,home_team,28470,GET_OUT_THE_COURT,3,5:46,37,28,657
a24c263d-5d33-4b6e-b704-ce0e853e1526,40189,home_team,58164,PERSONAL_FOUL,3,5:46,37,28,657
7e298a8a-8713-42ea-a485-bc3650ce348e,40189,home_team,58163,THREE_POINT_MADE,3,6:08,37,28,657
eb13362e-9a1a-4968-be5b-b63afd738893,40189,away_team,58132,PERSONAL_FOUL,3,6:17,34,28,661
0fe1fc26-7d84-4652-b5c0-c06f0e22a475,40189,away_team,58129,PERSONAL_FOUL,3,6:20,34,28,661
56f522dc-2ce6-4f24-9e2d-39566d977988,40189,away_team,58133,TWO_POINT_MISSED,3,6:48,34,28,661
4e99fa3b-4826-43da-813a-5abb2e553e46,40189,away_team,58129,DEFENSIVE_REBOUND,3,7:00,34,28,661
b72fe419-8a64-43a6-bf8b-3dc9517c11b2,40189,away_team,58133,ASSIST,3,7:26,34,28,661
9da77578-bf06-4998-8c6b-9be204acbb2f,40189,away_team,58129,TWO_POINT_MADE,3,7:26,34,28,661
dcc3032c-94f5-4c80-b962-2f3449426320,40189,home_team,58164,PERSONAL_FOUL_RECEIVED,3,6:17,34,28,657
ca10f6f2-5ea2-4773-8a5e-29d46b0c9b7a,40189,home_team,58164,PERSONAL_FOUL_RECEIVED,3,6:20,34,28,657
563abce5-31c7-45f4-b4d8-e4a9fc6916fc,40189,home_team,28470,OFFENSIVE_REBOUND,3,6:20,34,28,657
7d5e9f0d-9b6b-427b-8dba-1666b3c0259d,40189,home_team,28470,TWO_POINT_MISSED,3,6:23,34,28,657
c6792919-53ad-475f-9e8e-ca6c1f690644,40189,home_team,28470,DEFENSIVE_REBOUND,3,6:45,34,28,657
16988613-078f-4fa1-9a7a-2cda53cba7c3,40189,home_team,58166,ASSIST,3,7:54,34,26,657
c9f596c5-b49e-4cdb-a7df-6a37376bdb5e,40189,away_team,58129,TWO_POINT_MADE,3,8:20,31,26,661
d81514b2-7aef-482b-a0ac-14bf8e37ebb0,40189,home_team,58164,OFFENSIVE_REBOUND,3,8:05,31,26,657
c25f9fda-0af5-4ef5-afc0-6e7ba4468ce5,40189,home_team,58166,THREE_POINT_MISSED,3,8:09,31,26,657
57de8b00-543d-489c-8644-f89355438b63,40189,away_team,58130,OFFENSIVE_REBOUND,3,8:32,31,24,661
13dba85e-a8d7-433c-a86d-6ad2bfd5dd34,40189,away_team,58134,TWO_POINT_MISSED,3,8:35,31,24,661
d1bd2e40-2cd6-43ef-9276-e6489e50a809,40189,home_team,28470,TWO_POINT_MADE,3,8:49,31,24,657
4d0a5c02-74a9-4b2d-9dc1-7fff8132adf7,40189,away_team,58134,TWO_POINT_MADE,3,9:04,29,24,661
3e9d31c3-f163-42ad-b7bc-fed956fb1435,40189,home_team,58166,TWO_POINT_MADE,3,9:32,29,22,657
c3faac4e-ebab-4af0-b638-476470c31ed6,40189,away_team,58130,FREE_THROW_MADE,3,9:43,27,22,661
e5945fd8-1c46-4b57-8db1-89e6b1c23559,40189,away_team,58130,TWO_POINT_MADE,3,9:43,27,21,661
ec9665da-eb44-4521-8570-c3325cffde21,40189,home_team,28470,PERSONAL_FOUL,3,9:43,27,21,657
683bd77a-eae6-46f7-9a36-26a13c90c412,40189,away_team,58130,OFFENSIVE_REBOUND,3,9:44,27,19,661
0b18e04f-5386-470f-95b2-110bfdce661a,40189,away_team,58134,TWO_POINT_MISSED,3,9:47,27,19,661
bc5d9a60-e283-4cc2-8441-2411e011e1d5,40189,away_team,58132,GET_IN_THE_COURT,3,10:00,27,19,661
eb601bb4-30c4-4581-aa68-3710cc8b7419,40189,away_team,58130,GET_IN_THE_COURT,3,10:00,27,19,661
4c38355b-1b5d-496e-b33b-ac9079b5e5d7,40189,away_team,58133,GET_IN_THE_COURT,3,10:00,27,19,661
aa29982b-bb8a-4eb2-802a-f2cb1024ace2,40189,away_team,58135,GET_OUT_THE_COURT,3,10:00,27,19,661
f5de3cce-c8dc-4b80-a028-5ea95811204a,40189,away_team,28422,GET_OUT_THE_COURT,3,10:00,27,19,661
6d3c5d0f-111c-4af9-bea0-65f671c53af4,40189,away_team,28420,GET_OUT_THE_COURT,3,10:00,27,19,661
1d518727-77d3-4d93-886b-cf6989397b78,40189,away_team,28422,TWO_POINT_MISSED,2,0:02,27,19,661
17546167-b4dd-4332-b3f0-41757a08d468,40189,away_team,28422,TURNOVER,2,0:35,25,19,661
ad7a6261-7ed1-44f8-a2a6-0f8c7d9f309e,40189,away_team,28420,DEFENSIVE_REBOUND,2,0:54,25,19,661
cc039661-4b32-4173-9618-c4823a138e9e,40189,away_team,28422,FREE_THROW_MADE,2,1:16,25,19,661
b13f24a8-2df6-4ca2-8180-9ea9db2b408b,40189,home_team,58166,STEAL,2,0:35,25,19,657
d1cbf432-d482-46ec-a170-9e97f8b75933,40189,home_team,58166,THREE_POINT_MISSED,2,0:58,25,19,657
2b4ce8f4-1717-4b0c-8e57-45c9c279f211,40189,away_team,28422,FREE_THROW_MISSED,2,1:16,25,18,661
9d965fb1-ccb4-496e-acb9-ea57baa1e6ed,40189,away_team,28422,PERSONAL_FOUL_RECEIVED,2,1:16,25,18,661
e116185b-49d6-4e29-9a7a-91f8aea55aae,40189,away_team,58135,STEAL,2,1:37,25,18,661
9d012a9c-f7a4-47db-8772-adffb367d32c,40189,away_team,58135,GET_IN_THE_COURT,2,1:54,25,18,661
9b9041a0-be02-4638-aa0f-2eb703eebfb9,40189,away_team,28420,GET_IN_THE_COURT,2,1:54,25,18,661
1d4b05e9-075d-4b36-b713-2c3d7d897b16,40189,away_team,58132,GET_OUT_THE_COURT,2,1:54,25,18,661
773e5f88-48da-442c-8065-2174c1f0318c,40189,away_team,58133,GET_OUT_THE_COURT,2,1:54,25,18,661
09c9daeb-2280-42fc-bebd-32f0c0864cb4,40189,away_team,58129,TURNOVER,2,1:55,25,18,661
4ab29d4f-f996-4341-8cc1-1e3925c5bd8e,40189,away_team,58132,DEFENSIVE_REBOUND,2,2:09,25,18,661
0f14230a-6611-4a5a-b657-41aa96f533f2,40189,away_team,58132,THREE_POINT_MISSED,2,2:37,25,18,661
10316dfe-529a-4f4a-ba0d-7ac9d8262dc7,40189,away_team,58129,DEFENSIVE_REBOUND,2,2:53,25,18,661
55b50b55-dcba-4efb-9780-3fe5f90244ec,40189,away_team,28422,GET_IN_THE_COURT,2,2:57,25,18,661
2adfea39-6eef-4ccd-a0f5-7515e27e0eec,40189,away_team,58130,GET_OUT_THE_COURT,2,2:57,25,18,661
fdcfd0ce-86cc-4319-860c-6771f237ad16,40189,away_team,58133,PERSONAL_FOUL,2,2:57,25,18,661
ce7c6421-fad4-4eae-8024-f666ffef17d2,40189,home_team,28470,GET_IN_THE_COURT,2,1:16,25,18,657
b36fb300-4211-4dbb-8889-782cf388ced2,40189,home_team,58163,TURNOVER,2,1:37,25,18,657
72490780-6170-4c0a-999e-a2a07dfec72b,40189,home_team,58164,TWO_POINT_MISSED,2,2:12,25,18,657
3db544b4-5b83-487d-838b-e999d2f18667,40189,home_team,58163,FREE_THROW_MISSED,2,2:57,25,18,657
c2d970b0-9c71-4d7b-8ce5-1a70b3d19df5,40189,home_team,58163,TWO_POINT_MADE,2,2:57,25,18,657
89b83525-08e4-4afb-a7a1-1c6d2ca0bada,40189,away_team,58129,TURNOVER,2,3:07,23,18,661
90e803f1-aeda-4843-891e-504b5f2bd1f5,40189,away_team,58129,DEFENSIVE_REBOUND,2,3:17,23,18,661
d893219f-268a-440c-9f90-ee2997567ba4,40189,away_team,58133,TWO_POINT_MISSED,2,3:32,23,18,661
95ac560a-0d55-44b6-9431-43c58c5b661a,40189,home_team,58164,DEFENSIVE_REBOUND,2,3:29,23,18,657
